rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,text_clean,title_clean,full_text,sentiment,ai_sentiment,keywords,complaint
5.0,Very nice!,"It's so sweet to be able to give an Amazon gift card in a cute little box like this. I think it feels nicer than handing someone a envelope. And this way, the recipient has something to open..... Everyone likes opening a surprise. And what could be better than finding an Amazon gift card inside, lol! This truly is the perfect gift!!!",[],B0725JBZT1,B018Y7OGRI,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1642234516636,0,True,"It's so sweet to be able to give an Amazon gift card in a cute little box like this. I think it feels nicer than handing someone a envelope. And this way, the recipient has something to open..... Everyone likes opening a surprise. And what could be better than finding an Amazon gift card inside, lol! This truly is the perfect gift!!!",Very nice!,"Very nice!. It's so sweet to be able to give an Amazon gift card in a cute little box like this. I think it feels nicer than handing someone a envelope. And this way, the recipient has something to open..... Everyone likes opening a surprise. And what could be better than finding an Amazon gift card inside, lol! This truly is the perfect gift!!!",正面,,,
5.0,Love it,"Looks nice and love the simple little black box. Arrived quick too; in 36 hours or so. I love giving Amazon gift cards. It's so much nicer to be able to hand someone a little gift box over an envelope, anyday.",[],B01K8RMDO0,B077N4CNVJ,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1617346847395,0,True,"Looks nice and love the simple little black box. Arrived quick too; in 36 hours or so. I love giving Amazon gift cards. It's so much nicer to be able to hand someone a little gift box over an envelope, anyday.",Love it,"Love it. Looks nice and love the simple little black box. Arrived quick too; in 36 hours or so. I love giving Amazon gift cards. It's so much nicer to be able to hand someone a little gift box over an envelope, anyday.",正面,,,
5.0,So Cute!!!,"Absolutely adorable box....  what a fun way to give a gift card in a way that also allows the recipient feels like they ""opened"" a gift too. Love it!!!",[],B0719C5P56,B0719C5P56,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1609376805380,0,True,"Absolutely adorable box.... what a fun way to give a gift card in a way that also allows the recipient feels like they ""opened"" a gift too. Love it!!!",So Cute!!!,"So Cute!!!. Absolutely adorable box.... what a fun way to give a gift card in a way that also allows the recipient feels like they ""opened"" a gift too. Love it!!!",正面,,,
5.0,Love it!!!,"I love giving Amazon gift cards to my kid's teacher's at Xmas and the end of the school year. I really appreciate that Amazon sends along this adorably manly box. I like being able to hand them something wrapped rather than just a card. It somehow feels more personal. And then they get the joy of opening a wrapped gift, which everyone loves that feeling.  I can't recommend Amazon's gift card boxes enough!!!!",[],B07FKKBFHS,B07FKKBFHS,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1599371439355,0,True,"I love giving Amazon gift cards to my kid's teacher's at Xmas and the end of the school year. I really appreciate that Amazon sends along this adorably manly box. I like being able to hand them something wrapped rather than just a card. It somehow feels more personal. And then they get the joy of opening a wrapped gift, which everyone loves that feeling. I can't recommend Amazon's gift card boxes enough!!!!",Love it!!!,"Love it!!!. I love giving Amazon gift cards to my kid's teacher's at Xmas and the end of the school year. I really appreciate that Amazon sends along this adorably manly box. I like being able to hand them something wrapped rather than just a card. It somehow feels more personal. And then they get the joy of opening a wrapped gift, which everyone loves that feeling. I can't recommend Amazon's gift card boxes enough!!!!",正面,,,
5.0,Very nice,"I love giving gift cards as holiday and end of year gifts to my children's teachers; but I feel awkward handing them a gift card in a card. It feels nice to hand them a pretty wrapped box, even if that box is tiny. It feels more like I am giving a present that way. And they get the ""joy"" of getting to open something, which everyone loves that feeling.  It's a cute, non xmas themed gift box without looking cheesy. I hope Amazon keeps this one around for a while.",[],B07DDC8FJM,B073VBZM8J,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1599255961565,6,True,"I love giving gift cards as holiday and end of year gifts to my children's teachers; but I feel awkward handing them a gift card in a card. It feels nice to hand them a pretty wrapped box, even if that box is tiny. It feels more like I am giving a present that way. And they get the ""joy"" of getting to open something, which everyone loves that feeling. It's a cute, non xmas themed gift box without looking cheesy. I hope Amazon keeps this one around for a while.",Very nice,"Very nice. I love giving gift cards as holiday and end of year gifts to my children's teachers; but I feel awkward handing them a gift card in a card. It feels nice to hand them a pretty wrapped box, even if that box is tiny. It feels more like I am giving a present that way. And they get the ""joy"" of getting to open something, which everyone loves that feeling. It's a cute, non xmas themed gift box without looking cheesy. I hope Amazon keeps this one around for a while.",正面,,,
5.0,Quick shipping,The perfect small gift!!! Who wouldn't want an Amazon gift card. Seriously?,[],B07Y92XFRD,B071X4ZX3X,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1598577322091,0,True,The perfect small gift!!! Who wouldn't want an Amazon gift card. Seriously?,Quick shipping,Quick shipping. The perfect small gift!!! Who wouldn't want an Amazon gift card. Seriously?,正面,,,
5.0,Really cute,Love Amazon's holiday gift card boxes.... Each year they get cuter and cuter!!!  It's nice that the recipient has something physical to open besides just a plastic gift card inside a Xmas card. Excellent teacher presents!!!,[],B07DDDS9R4,B07DDDS9R4,AFTQN4MTJHHVFM4FEXY5KT76OY4A,1595519069567,0,True,Love Amazon's holiday gift card boxes.... Each year they get cuter and cuter!!! It's nice that the recipient has something physical to open besides just a plastic gift card inside a Xmas card. Excellent teacher presents!!!,Really cute,Really cute. Love Amazon's holiday gift card boxes.... Each year they get cuter and cuter!!! It's nice that the recipient has something physical to open besides just a plastic gift card inside a Xmas card. Excellent teacher presents!!!,正面,,,
5.0,Very cute display,"Really charming way to present the not so exciting gift card.  The tin is just darling, great for res-use.",[],B01C9MW8Z6,B00JFBLZ90,AETH4FWXRDOAYEHXAIXTCNXJHJ7Q,1611411832287,0,True,"Really charming way to present the not so exciting gift card. The tin is just darling, great for res-use.",Very cute display,"Very cute display. Really charming way to present the not so exciting gift card. The tin is just darling, great for res-use.",正面,,,
5.0,uhh..,didn't know I could rate this.....whatever this is.,[],B00IX1I3G6,B00IX1I3G6,AEYRSQ73KJ2AA6DZEMVQOTBCNL2Q,1620792878502,0,True,didn't know I could rate this.....whatever this is.,uhh..,uhh... didn't know I could rate this.....whatever this is.,正面,,,
5.0,Easy and great gift!!!,"Bought these recently for my friend's birthday. She LOVES the movies and was thrilled to receive these. Great for not only admission, but snack bar too!!!!!!  Works for me!!!!",[],B00BXLVO2S,B00BXLVJP0,AEMSAB6U4VWVVKCJATP3HJNI2DCQ,1403362078000,0,False,"Bought these recently for my friend's birthday. She LOVES the movies and was thrilled to receive these. Great for not only admission, but snack bar too!!!!!! Works for me!!!!",Easy and great gift!!!,"Easy and great gift!!!. Bought these recently for my friend's birthday. She LOVES the movies and was thrilled to receive these. Great for not only admission, but snack bar too!!!!!! Works for me!!!!",正面,,,
5.0,Easy,"Easy to use, available immediately",[],B086KKT3RX,B086KKT3RX,AG3XIAIYKMMG356ZP2UJ4RFQTJJA,1657193929645,0,True,"Easy to use, available immediately",Easy,"Easy. Easy to use, available immediately",正面,,,
5.0,Makes a Gift Card Look as Great as Any Other Gift.,It was actually fun giving a gift card. This packaging made the gift extra special.,[],B07FK7L976,B00ADR2LV6,AEGN7XM3UNKR5T5Z4N44AU46OKIA,1578950675429,0,True,It was actually fun giving a gift card. This packaging made the gift extra special.,Makes a Gift Card Look as Great as Any Other Gift.,Makes a Gift Card Look as Great as Any Other Gift.. It was actually fun giving a gift card. This packaging made the gift extra special.,正面,,,
5.0,AMAZING TECHNOLOGY!,Not really. It's a gift card. I add money. I spend money. I can reload it. Rinse - repeat.,[],B00IX1I3G6,B00IX1I3G6,AGMO6PMPN3HAXUEBKRRRGGTYXFGQ,1619532894680,0,True,Not really. It's a gift card. I add money. I spend money. I can reload it. Rinse - repeat.,AMAZING TECHNOLOGY!,AMAZING TECHNOLOGY!. Not really. It's a gift card. I add money. I spend money. I can reload it. Rinse - repeat.,正面,,,
5.0,Great Gift,All was fantastic!!,[],B01I4ADAFO,BT00CTOUNS,AFJ4QPIGAIA5EU5HQOR3ZSKYC7DQ,1575260097533,0,False,All was fantastic!!,Great Gift,Great Gift. All was fantastic!!,正面,,,
5.0,Great Purchase,I bought this gift card during prime day.  Great value.  Came in very handy and will definitely buy more.,[],B06XDVXPG3,B00BXLUNNY,AEQX3ITA2K2YAEURDQAHRB6CGAMQ,1536688255255,0,True,I bought this gift card during prime day. Great value. Came in very handy and will definitely buy more.,Great Purchase,Great Purchase. I bought this gift card during prime day. Great value. Came in very handy and will definitely buy more.,正面,,,
5.0,As described no issues,Item arrived as described now issues.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71NrLpitzsL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71NrLpitzsL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71NrLpitzsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0725J7VW7,B00ADR2LV6,AFRYUVHP2U7DQCD7SJLDNX32LQ2Q,1670848802036,1,True,Item arrived as described now issues.,As described no issues,As described no issues. Item arrived as described now issues.,正面,,,
5.0,Gift card,Great little pop up box.,[],B0719C5P56,B0719C5P56,AGEMLM3DG3H7NEKBRBDUYV3M6MYQ,1676777821602,0,True,Great little pop up box.,Gift card,Gift card. Great little pop up box.,正面,,,
5.0,Gift card,Gift,[],B06WVJBVT4,B077N4CNVJ,AGEMLM3DG3H7NEKBRBDUYV3M6MYQ,1629594007404,0,True,Gift,Gift card,Gift card. Gift,正面,,,
5.0,Gift card on time,Versatile gift,[],B01K8RJDEI,B00ADR2LV6,AGEMLM3DG3H7NEKBRBDUYV3M6MYQ,1627415131938,0,True,Versatile gift,Gift card on time,Gift card on time. Versatile gift,正面,,,
1.0,One of the worst.,"I am thoroughly disappointed and frustrated with this card. I use GCs all the time. This issuing back/company sucks. I can’t make any purchases with this card! Okay, let me be more specific, the purchases I have attempted to make have all been declined. How?! I registered the card, followed every step to the T! It’s baffling. I will never purchase this stupid ass GC again. If I could, I would return it.",[],B07HJD9FVV,B07HJD9FVV,AEPYZKG4OWRNGVMTP2JDMJFUBKAA,1629124710782,6,True,"I am thoroughly disappointed and frustrated with this card. I use GCs all the time. This issuing back/company sucks. I can’t make any purchases with this card! Okay, let me be more specific, the purchases I have attempted to make have all been declined. How?! I registered the card, followed every step to the T! It’s baffling. I will never purchase this stupid ass GC again. If I could, I would return it.",One of the worst.,"One of the worst.. I am thoroughly disappointed and frustrated with this card. I use GCs all the time. This issuing back/company sucks. I can’t make any purchases with this card! Okay, let me be more specific, the purchases I have attempted to make have all been declined. How?! I registered the card, followed every step to the T! It’s baffling. I will never purchase this stupid ass GC again. If I could, I would return it.",负面,负面,"购买被拒, 发行公司差",[所有尝试的购买都被拒绝]
5.0,What’s not to like?,It’s a gift card so what’s not to like?,[],B00OOKDO4Q,B00OOKDO4Q,AHUHW2CK27KK5AX62CTOZULU437Q,1577163146493,0,True,It’s a gift card so what’s not to like?,What’s not to like?,What’s not to like?. It’s a gift card so what’s not to like?,正面,,,
5.0,"Late birthday, not with Amazon!","Great to have when you need a gift! Everyone will be excited to receive a Amazon gift card! Fast service, that is great!",[],BT00CTP2N0,BT00CTOUNS,AFYAVOIVWWC3Y3MPPHTGBJU2ILOA,1405270651000,0,True,"Great to have when you need a gift! Everyone will be excited to receive a Amazon gift card! Fast service, that is great!","Late birthday, not with Amazon!","Late birthday, not with Amazon!. Great to have when you need a gift! Everyone will be excited to receive a Amazon gift card! Fast service, that is great!",正面,,,
5.0,How can you go wrong with a Visa Gift Card?,"Not sure why anyone needs to read a gift card review, but here you go. Oh, this Visa Gift Card is awesome. It came attached to the perfect weight cardstock with nice printing. The card activated and worked perfectly to buy &#34;stuff.&#34; You can't go wrong with a Visa Gift Card (unless you try to use it at an establishment that only accepts cash).",[],B01MSBQB1P,B01MSBQB1P,AFBGD4563H7OOOKWEVRNTAZ3J2HQ,1536323562500,4,True,"Not sure why anyone needs to read a gift card review, but here you go. Oh, this Visa Gift Card is awesome. It came attached to the perfect weight cardstock with nice printing. The card activated and worked perfectly to buy &#34;stuff.&#34; You can't go wrong with a Visa Gift Card (unless you try to use it at an establishment that only accepts cash).",How can you go wrong with a Visa Gift Card?,"How can you go wrong with a Visa Gift Card?. Not sure why anyone needs to read a gift card review, but here you go. Oh, this Visa Gift Card is awesome. It came attached to the perfect weight cardstock with nice printing. The card activated and worked perfectly to buy &#34;stuff.&#34; You can't go wrong with a Visa Gift Card (unless you try to use it at an establishment that only accepts cash).",正面,,,
